sectors,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2011,2012,2013,2014,2015,2016,2017,2018,2019
FINANCIAL AND INSURANCE,7748.200330675187,10063.51918727361,8831.993843594078,10784.58324181356,11827.541694527077,14203.281177225163,16756.24169373183,21212.113591437817,29698.109649921018,44222.22260253237,49302.02695187416,57354.65502108415,61660.511908877255,47534.509135009204,77097.56675868889,109216.76802897011,116670.3335840442,134489.01253792414,148444.61749621882,165293.0942359147,205182.51594703455,299723.2223232991,302277.4321559034,386919.21322316845,495619.01447674684,1107450.4122507463,1279612.2337670065,1471554.1222853507,1668850.9704571457,1493742.7018737332,2028761.3664034563,2391167.004998119,2791393.636122791,3260496.15936669,3593327.3893638835,3835776.761743606,3996755.056876523,4230923.861154214
         38. Financial Institutions,4803.203675073853,5596.485397019848,5921.1618823732715,7320.283231628233,8347.867571870514,10317.04719144034,12096.006556756194,15657.10510863621,23225.94994647419,37689.24974308821,42018.62658036175,48986.18395604623,52730.37326822349,40678.85073714097,66124.55021755157,88910.98192390453,100297.58709606477,115832.18540713466,127800.43009331415,141948.35856570135,176323.59860380433,257566.8934567525,263865.38296999055,334291.02685068455,423513.3019171322,965264.2142365533,1107321.6530742613,1273419.8978303291,1442606.4184994847,1209779.1231370457,1756880.6830431595,2076212.623882662,2426654.6733305547,2842390.4045804716,3099872.397027373,3330086.9547077995,3449000.066883969,3645458.528005047
       39. Insurance,2944.9966556013333,4467.033790253761,2910.831961220807,3464.3000101853268,3479.674122656563,3886.2339857848215,4660.235136975635,5555.008482801609,6472.159703446827,6532.972859444163,7283.4003715124145,8368.471065037917,8930.138640653762,6855.658397868229,10973.016541137311,20305.78610506557,16372.746487979428,18656.827130789487,20644.18740290468,23344.735670213347,28858.91734323023,42156.32886654662,38412.049185912874,52628.186372483906,72105.7125596146,142186.19801419292,172290.58069274528,198134.22445502153,226244.5519576611,283963.57873668754,271880.6833602969,314954.3811154569,364738.9627922366,418105.7547862187,493454.9923365107,505689.8070358065,547754.989992554,585465.333149167
40. REAL ESTATE,5239.968293841626,5571.6571801271675,6596.019226388789,6206.716078206742,6580.069515468287,7262.163785548117,7402.911846813936,7812.461362735887,11072.191669721073,12717.941433273274,15604.415954288264,19450.737568412977,30409.10038285039,89470.32656415131,150734.0125209908,197606.69746985735,219705.77061011305,320438.35080738296,433522.0290867547,537308.9138244399,604830.9082917493,712746.6198294348,945484.9317831206,1447479.618364495,2216003.1874290253,2490709.0177775887,2836991.3448015773,3262540.058297771,3718452.282465561,4584964.007258096,5544996.12237872,6677097.00730957,7475535.167395536,8187548.268325981,8340425.202575912,8591544.087718282,8632817.11271732,8997602.291229872
"41. PROFESSIONAL, SCIENTIFIC AND TECHNICAL SERVICES",2589.6417377454422,3917.6083101153195,3733.703116518202,3874.8396604415702,4326.048914499613,4858.5186029377755,5369.817809787433,6116.1307465943355,6779.258659785799,7745.188612667398,9096.677942357834,11243.450312731618,13447.532673668222,18093.91877422421,21577.63913339935,28812.597755458934,32189.39649044971,38006.36053257618,47706.29027858224,57473.36680457605,68560.7115459985,81035.6851260857,96019.04000953819,396746.86171953956,685250.2732828925,927449.176825652,1155318.5810519129,1328616.3505077406,1510655.3075431576,2175732.7396443537,2632335.4366708053,2953818.8820045544,3401553.8508823486,3927297.7998371655,4507763.812732208,4726802.847603878,4862488.547474255,5017462.891455261
42. ADMINISTRATIVE & SUPPORT SERVICES,19.879821901214537,30.074181439327035,28.662402179620635,29.745860681255778,33.20964467890752,37.29723811689467,41.22231277963653,46.95151000797995,52.04212336187476,59.45724768291407,69.83218363796577,86.31224408935246,103.2322543565546,138.90102151341583,165.64438886211,221.184769901234,247.10733535474995,291.7622416600216,366.2253895905823,441.20400111131494,526.3178744337073,622.0841147517217,737.1063675306148,3045.694250246728,5260.439385133814,7119.720148538309,8868.998091786856,10199.347669662806,11596.800449404289,14806.767550611803,16070.400257506048,17891.852739567425,19723.046045715262,22251.626084571504,25524.808144727765,27030.85215281378,27594.920885617878,28999.167788970502
43. PUBLIC ADMINISTRATION,9092.116337035279,11535.129270350171,12114.73920473774,12743.51367902119,13386.623384093931,14042.985541056236,14677.312716859207,18004.62691968297,20046.594340768752,22173.861063559078,26469.40309702735,68160.44016035239,99233.97782734688,114960.48663372698,132832.74716348844,136796.33141541743,148149.70328942203,242862.38353230144,278642.2865712009,551002.1637411367,696046.8515626815,730947.9194490607,804118.5716533948,900683.2537481068,1026839.2166602877,1170699.3909143943,1348996.9081506568,1551346.4443732554,1758445.151080305,2471238.6382622006,2210045.754888571,2384903.5740821683,2644232.297178183,2552449.734585824,2783828.726592163,2921585.3639106643,2926094.9851291743,2896758.3893239
44. EDUCATION,3398.464898945194,4311.617942062444,4528.265413792702,4763.289681080266,5003.672192460821,5249.008225211113,5486.107989611662,6729.7964892845075,7493.046138552909,8288.179088914438,9893.773241204584,25477.111686094482,37091.82526132427,42970.10334095372,49650.423722226275,51131.93819640038,55375.61858589449,90777.46644603778,104151.33233797076,205954.41625505016,260169.45462840627,273215.11878463556,300565.2224459919,336659.97633898066,383815.4624798482,437570.2835341556,491610.63009374315,580592.1541407107,694097.9202752197,1110721.0539320055,1252721.6504432422,1549933.9348373367,1804404.9884218415,2116348.460239915,2445951.47254923,2590856.014652348,2734527.1059910874,2969316.281122018
45. HUMAN HEALTH AND SOCIAL SERVICES,1619.069285315451,2054.1154965586425,2157.3301326071946,2269.3003469485043,2383.8138941583584,2500.663084086504,2613.5512500279424,3206.086980973499,3569.607741391956,3948.354800843108,4713.233230547646,12137.29591220308,17670.700157343264,20471.193427346232,23653.353446425815,24358.59160775304,30357.352892794865,43246.51356192802,49618.249157669954,98119.64923336622,123948.77805338547,130091.95655106149,142857.01292171978,159671.06524784042,181606.30880001865,206593.10641508148,231721.48154001668,264205.06597554864,294087.52979827946,387194.6023168126,442939.3163601448,518735.89552331367,615025.7235944798,682697.0398401946,745582.167385124,784802.7988776304,821691.1340800421,896192.2786958572
46. OTHER SERVICES,1080.9230750629029,1141.274417728809,1295.322981109488,1474.2635379632643,1376.809035214816,1509.9577172831775,1661.986741570756,1782.8068419661204,1930.937686143761,2160.1788562233623,2478.749406653589,3041.613738310829,5102.952594035826,12635.152403931572,26882.014419220788,39845.60023892098,49460.6023781591,66742.0801939714,96292.72766062264,121353.04736882879,152830.939817875,195099.57014504084,230564.70202972952,292612.67016767,370188.53191283665,468325.51172292954,600141.0146686748,690162.1577751833,784317.506406596,1000970.1335657334,1684479.5126312247,2023269.8175180764,2573210.3849717164,3295203.43905566,3989092.1023024893,4316714.107041448,4505106.462125276,4734861.881003879
GDP  Current Basic Price,137929.35972411645,147571.73218076362,157183.6762298685,164210.01551762826,185976.23801185619,196169.1807747203,242261.64618593993,312501.84727913805,410768.04293306486,489766.4799189298,584249.8386371868,897117.3113222659,1244798.9309610245,1751279.9154551208,3069431.7635751623,4045321.615422187,4374496.47015728,4756705.70352931,5426470.654954279,6990619.1572768,8150016.061941774,11383658.5622266,13418012.898832787,17938381.184510235,22884896.387076184,30063962.402916428,34318665.733561285,39542427.55924418,43012507.42628544,62980397.22498445,71713935.06217158,80092563.38012612,89043615.25619024,94144960.4524695,101489492.20196828,113711634.60783091,127736827.81019661,144210492.06700775
Net Indirect Taxes on Products,1381.1427352493524,1479.483118400172,1566.504547917688,1644.1839214941367,1854.3684732384224,1953.9763061423557,2418.5685815997253,3113.479306647016,4092.817196324072,4877.19106365992,5809.897563979196,8911.97939328579,12375.92474411093,17511.571980655197,30803.33011493642,40743.59196262123,44212.27747913205,48450.71124622677,55883.666369457154,72131.9111249828,84477.61780201082,117791.83699060515,138960.7889420111,185678.83572274956,236982.6097499571,311216.3136840728,357278.0035761143,411784.3265118216,448951.1944463356,154337.6599905223,637517.15,917401.24,1093369.4,1032775.2312556452,1085925.8326220806,1187615.2898866325,1350079.6416375278,1428647.3121224334
GDP  Current Market  Price,139310.50245936582,149051.2152991638,158750.18077778618,165854.1994391224,187830.6064850946,198123.15708086264,244680.21476753964,315615.3265857851,414860.8601293889,494643.6709825897,590059.736201166,906029.2907155517,1257174.8557051355,1768791.487435776,3100235.0936900987,4086065.207384808,4418708.747636411,4805156.414775537,5482354.321323736,7062751.068401783,8234493.6797437845,11501450.399217205,13556973.687774798,18124060.020232983,23121878.996826142,30375178.7166005,34675943.7371374,39954211.885756,43461458.62073177,63134734.88497497,72351452.21217158,81009964.62012611,90136984.65619025,95177735.68372515,102575418.03459036,114899249.89771755,129086907.45183414,145639139.37913018
